session,username,application,activity,event,time,created_at,updated_at,event_value,dial_position,GoalR2,red_probe,levelName,circuit 1:sparks:DMM measurement:result,button,Voltage across R2: Measured,GoalR3,key,endRight,GoalR1,board,circuit 2:sparks:DMM measurement:red_probe,circuit 1:sparks:DMM measurement:red_probe,R,circuit 1:sparks:DMM measurement:dial_position,UID,circuit 3:sparks:DMM measurement,location,groupname,level,preCalculation,circuit 2:sparks:DMM measurement,value,V2,circuit 3:sparks:DMM measurement:black_probe,circuit 2:sparks:DMM measurement:result,postCalculation,V3,calculation,black_probe,circuit 2:sparks:DMM measurement:measurement,startRight,circuit 1:sparks:DMM measurement:black_probe,currentFlowing,Voltage across R2: Goal,startTop,V1,circuit 2:sparks:DMM measurement:dial_position,Voltage across R3: Measured,circuit 1:sparks:DMM measurement,circuit 3:sparks:DMM measurement:dial_position,position,Voltage across R1: Measured,Voltage across R1: Goal,R0,R1,via,circuit 2:sparks:DMM measurement:black_probe,endTop,r3,changed,result,circuit 3:sparks:DMM measurement:red_probe,circuit 3:sparks:DMM measurement:result,measurement,R2,r1,E,Voltage across R3: Goal,r2,color,circuit 1:sparks:DMM measurement:measurement,type,circuit 3:sparks:DMM measurement:measurement,R3,run_remote_id,run_remote_endpoint,activity_id,interactive_id,url,run_key,activity_name,multiple_choice_answer,interactive_url,page_id
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498446.381999,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,14.77,"","","","","","",1,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,3.18,"","","",c14,voltage,"",a14,true,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  3.1 8,c14,0.00,voltage,"",470,"","",330,"",current,"",current,"",64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498446.3859992,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,14.77,"","","","","","",1,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,3.18,"","","",c14,voltage,"",a14,true,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  3.1 8,c14,0.00,voltage,"",470,"","",330,"",current,"",current,"",64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Dropped probe,1488498446.95,0.0,0.0,"","","","",three-resistors-level2,14.77,"","","","","","",0,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,3.18,"","","","",voltage,"",a14,true,"","","",dcv_20,"","",dca_20m,"{""x""=>289.0352478027344, ""y""=>308.15281677246094, ""dx""=>-2729.295654296875, ""dy""=>-816.9442749023438}","","","","","",c14,"",220,"","",c14,0.00,"","",470,"","",330,black,current,"",current,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
ee4f4cf504160f6cc2b75c0ad40c7e63,55224@learn.concord.org,LARA-log-poc,activity: 6833,Opened Zoom View,1488498447.740999,0.0,0.0,"","","","",three-resistors-level2,4.11,"","","","","","",1,c20,a20,"",dcv_20,"","","",Instruments,"","","","","",c14,4.11,"","","","",voltage,"",a14,true,"","","",dcv_20,"","",dcv_20,"","","","","","",c14,"",470,"","",c20,2.84,"","",680,"","",680,"",voltage,"",voltage,"",64619,https://learn.concord.org/dataservice/external_activity_data/8e132619-c8a0-4342-9b22-a43e11657dbe,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/7c368ea9-4e74-454a-9097-12ea864ecc10,7c368ea9-4e74-454a-9097-12ea864ecc10,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Changed circuit,1488498447.625,0.0,0.0,"","","","",three-resistors-level2,14.77,"","","","","","",0,c20,a20,"",dca_20m,"","",c14,Directions,"","","","","",a14,3.18,"","","","",voltage,"",a14,false,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"","",c14,0.00,"","",470,"","",330,"",current,disconnect lead,current,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498447.799999,0.0,0.0,"",dca_20m,"",c14,three-resistors-level2,14.77,"","","","","","",2,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,3.18,"","","",a14,voltage,"",a14,false,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,current,"",unknown,"","",330,"",current,"",current,"",64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498447.798,0.0,0.0,"",dca_20m,"",c14,three-resistors-level2,14.77,"","","","","","",2,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,3.18,"","","",a14,voltage,"",a14,false,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,current,"",unknown,"","",330,"",current,"",current,"",64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498447.799,0.0,0.0,"",dca_20m,"",c14,three-resistors-level2,14.77,"","","","","","",2,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,3.18,"","","",a14,voltage,"",a14,false,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,current,"",unknown,"","",330,"",current,"",current,"",64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498447.8899999,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,14.77,"","","","","","",1,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,0.00,"","","",c14,voltage,"",a14,false,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,voltage,"",unknown,"","",330,"",current,"",current,"",64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498447.892999,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,14.77,"","","","","","",1,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,0.00,"","","",c14,voltage,"",a14,false,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,voltage,"",unknown,"","",330,"",current,"",current,"",64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498447.894,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,14.77,"","","","","","",1,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,0.00,"","","",c14,voltage,"",a14,false,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,voltage,"",unknown,"","",330,"",current,"",current,"",64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498447.8009999,0.0,0.0,"",dca_20m,"",c14,three-resistors-level2,14.77,"","","","","","",2,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,3.18,"","","",a14,voltage,"",a14,false,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,current,"",unknown,"","",330,"",current,"",current,"",64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498447.891,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,14.77,"","","","","","",1,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,0.00,"","","",c14,voltage,"",a14,false,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,voltage,"",unknown,"","",330,"",current,"",current,"",64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
187668beadc938d3abf22c147ecbdb7e,55219@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498448.437,0.0,0.0,"",dcv_200,"",c20,three-resistors-level2,"","","","","","","",2,c20,"","","","","","",Potatoes,"","","","","",c14,02.4,"","","",c14,voltage,"","",true,"","","",dcv_200,"","",dcv_200,"","","","","","",c14,"",120,"",  0 2.4,c20,02.4,voltage,"",150,"","",120,"","","",voltage,"",64620,https://learn.concord.org/dataservice/external_activity_data/7f4a6cc9-8dcc-4c51-9e44-127a45e7d848,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/8ad54e11-ab76-4529-8bdd-be5865fcb0dc,8ad54e11-ab76-4529-8bdd-be5865fcb0dc,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
187668beadc938d3abf22c147ecbdb7e,55219@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498448.438999,0.0,0.0,"","","","",three-resistors-level2,"","","","","","","",2,c20,"","","","","","",Potatoes,"","","",dcv_200,"",c14,02.4,"","","","",voltage,"","",true,"","","",dcv_200,"","",dcv_200,"","","","","","",c14,"",120,"","",c20,02.4,"","",150,"","",120,"","","",voltage,"",64620,https://learn.concord.org/dataservice/external_activity_data/7f4a6cc9-8dcc-4c51-9e44-127a45e7d848,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/8ad54e11-ab76-4529-8bdd-be5865fcb0dc,8ad54e11-ab76-4529-8bdd-be5865fcb0dc,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Changed circuit,1488498448.532,0.0,0.0,"","","","",three-resistors-level2,14.77,"","","","","","",0,c20,a20,"",dca_20m,"","",c14,Directions,"","","","","",a14,0.00,"","","","",voltage,"",a14,true,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"","",c14,0.00,"","",470,"","",330,"",current,connect lead,current,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498448.795,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,14.77,"","","","","","",1,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,3.18,"","","",c14,voltage,"",a14,true,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  3.1 8,c14,0.00,voltage,"",470,"","",330,"",current,"",current,"",64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498448.7129998,0.0,0.0,"",dca_20m,"",c14,three-resistors-level2,14.77,"","","","","","",2,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,0.00,"","","",a14,voltage,"",a14,true,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,current,"",470,"","",330,"",current,"",current,"",64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498448.7939992,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,14.77,"","","","","","",1,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,3.18,"","","",c14,voltage,"",a14,true,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  3.1 8,c14,0.00,voltage,"",470,"","",330,"",current,"",current,"",64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498448.711999,0.0,0.0,"",dca_20m,"",c14,three-resistors-level2,14.77,"","","","","","",2,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,0.00,"","","",a14,voltage,"",a14,true,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,current,"",470,"","",330,"",current,"",current,"",64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498448.713999,0.0,0.0,"",dca_20m,"",c14,three-resistors-level2,14.77,"","","","","","",2,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,0.00,"","","",a14,voltage,"",a14,true,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,current,"",470,"","",330,"",current,"",current,"",64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498448.796,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,14.77,"","","","","","",1,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,3.18,"","","",c14,voltage,"",a14,true,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  3.1 8,c14,0.00,voltage,"",470,"","",330,"",current,"",current,"",64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498448.796999,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,14.77,"","","","","","",1,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,3.18,"","","",c14,voltage,"",a14,true,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  3.1 8,c14,0.00,voltage,"",470,"","",330,"",current,"",current,"",64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498448.711999,0.0,0.0,"",dca_20m,"",c14,three-resistors-level2,14.77,"","","","","","",2,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,0.00,"","","",a14,voltage,"",a14,true,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,current,"",470,"","",330,"",current,"",current,"",64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
187668beadc938d3abf22c147ecbdb7e,55219@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498449.259999,0.0,0.0,"","","","",three-resistors-level2,"","","","","","","",2,c20,"","","","","","",Potatoes,"","","",dcv_20,"",c14,02.4,"","","","",voltage,"","",true,"","","",dcv_200,"","",dcv_20,"","","","","","",c14,"",120,"","",c20,2.35,"","",150,"","",120,"","","",voltage,"",64620,https://learn.concord.org/dataservice/external_activity_data/7f4a6cc9-8dcc-4c51-9e44-127a45e7d848,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/8ad54e11-ab76-4529-8bdd-be5865fcb0dc,8ad54e11-ab76-4529-8bdd-be5865fcb0dc,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
187668beadc938d3abf22c147ecbdb7e,55219@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498449.256999,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,"","","","","","","",2,c20,"","","","","","",Potatoes,"","","","","",c14,02.4,"","","",c14,voltage,"","",true,"","","",dcv_200,"","",dcv_20,"","","","","","",c14,"",120,"",  2.3 5,c20,2.35,voltage,"",150,"","",120,"","","",voltage,"",64620,https://learn.concord.org/dataservice/external_activity_data/7f4a6cc9-8dcc-4c51-9e44-127a45e7d848,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/8ad54e11-ab76-4529-8bdd-be5865fcb0dc,8ad54e11-ab76-4529-8bdd-be5865fcb0dc,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
187668beadc938d3abf22c147ecbdb7e,55219@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498450.3299992,0.0,0.0,"",dcv_2000m,"",c20,three-resistors-level2,"","","","","","","",2,c20,"","","","","","",Potatoes,"","","","","",c14,02.4,"","","",c14,voltage,"","",true,"","","",dcv_200,"","",dcv_2000m,"","","","","","",c14,"",120,"", 1 .   ,c20,1.,voltage,"",150,"","",120,"","","",voltage,"",64620,https://learn.concord.org/dataservice/external_activity_data/7f4a6cc9-8dcc-4c51-9e44-127a45e7d848,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/8ad54e11-ab76-4529-8bdd-be5865fcb0dc,8ad54e11-ab76-4529-8bdd-be5865fcb0dc,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
187668beadc938d3abf22c147ecbdb7e,55219@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498450.332,0.0,0.0,"","","","",three-resistors-level2,"","","","","","","",2,c20,"","","","","","",Potatoes,"","","",dcv_2000m,"",c14,02.4,"","","","",voltage,"","",true,"","","",dcv_200,"","",dcv_2000m,"","","","","","",c14,"",120,"","",c20,1.,"","",150,"","",120,"","","",voltage,"",64620,https://learn.concord.org/dataservice/external_activity_data/7f4a6cc9-8dcc-4c51-9e44-127a45e7d848,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/8ad54e11-ab76-4529-8bdd-be5865fcb0dc,8ad54e11-ab76-4529-8bdd-be5865fcb0dc,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Changed circuit,1488498450.4889998,0.0,0.0,"","","","",three-resistors-level2,14.77,"","","","","","",0,c20,a20,"",dca_20m,"","",c20,Directions,"","","","","",a14,3.18,"","","","",voltage,"",a14,false,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"","",c14,0.00,"","",470,"","",330,"",current,disconnect lead,current,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498450.747999,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,14.77,"","","","","","",1,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,0.00,"","","",c14,voltage,"",a14,false,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,voltage,"",unknown,"","",330,"",current,"",current,"",64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498450.746999,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,14.77,"","","","","","",1,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,0.00,"","","",c14,voltage,"",a14,false,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,voltage,"",unknown,"","",330,"",current,"",current,"",64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498450.7489998,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,14.77,"","","","","","",1,c20,a20,"",dca_20m,"","","",Directions,"","","","","",a14,0.00,"","","",c14,voltage,"",a14,false,"","","",dcv_20,"","",dca_20m,"","","","","","",c14,"",220,"",  0.0 0,c14,0.00,voltage,"",unknown,"","",330,"",current,"",current,"",64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
